Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn
7981,2023-05-09 16:59:00,Clothing,259,4,426,PayPal,43,,Bradley Costa,43,Male,0
47922,2023-05-13 18:54:30,Home,193,4,2728,Credit Card,26,0.0,Benjamin Wilson,26,Male,0
2426,2023-09-03 22:27:58,Clothing,471,1,1768,Cash,55,0.0,Samuel Simpson,55,Female,0
45611,2023-06-18 21:44:10,Electronics,71,3,1557,Cash,52,0.0,Melinda Thompson,52,Male,0
48939,2023-05-11 00:07:25,Electronics,111,5,532,Cash,24,,Robert Ray,24,Female,0
37699,2023-05-23 06:51:40,Home,355,3,5090,Credit Card,34,1.0,Christina Collins,34,Female,0
37699,2023-02-12 16:29:51,Electronics,459,5,4312,PayPal,34,0.0,Christina Collins,34,Female,0
29767,2023-08-12 10:57:20,Books,272,2,582,PayPal,22,1.0,Brooke Medina,22,Male,0
29767,2023-04-17 13:11:05,Clothing,25,3,2559,Cash,22,1.0,Brooke Medina,22,Male,0
37501,2023-03-24 02:41:44,Home,421,4,191,Credit Card,19,1.0,Wanda Barnett,19,Female,0
42304,2023-07-18 06:00:14,Clothing,381,3,757,Credit Card,36,0.0,Melinda Hess,36,Male,0
42304,2023-07-20 17:59:57,Home,373,1,903,Credit Card,36,0.0,Melinda Hess,36,Male,0
38111,2023-09-04 10:33:18,Electronics,37,3,1934,PayPal,32,0.0,Sheila Perry,32,Female,0
42310,2023-05-13 16:11:49,Books,241,3,1872,Cash,51,1.0,Cindy Benton,51,Female,0
47535,2023-07-02 23:08:36,Clothing,378,2,2663,PayPal,45,0.0,Denise Villegas,45,Female,0
4200,2023-03-03 04:00:01,Clothing,177,5,3169,Credit Card,42,,Kristen Bennett,42,Male,0
4200,2023-08-25 13:49:47,Clothing,465,5,3673,Cash,42,0.0,Kristen Bennett,42,Male,0
4200,2023-01-04 22:08:16,Clothing,63,3,1356,Credit Card,42,1.0,Kristen Bennett,42,Male,0
41574,2023-06-08 02:11:00,Home,307,1,641,PayPal,34,1.0,Melanie Beasley,34,Male,0
41574,2023-07-01 12:18:43,Clothing,167,3,4483,PayPal,34,0.0,Melanie Beasley,34,Male,0
20173,2023-06-16 04:40:22,Electronics,182,4,1869,Cash,53,0.0,Cheyenne Fletcher,53,Male,0
20173,2023-08-15 06:10:35,Home,443,5,2835,Credit Card,53,1.0,Cheyenne Fletcher,53,Male,0
20173,2023-05-13 07:38:58,Clothing,288,1,5250,Cash,53,,Cheyenne Fletcher,53,Male,0
20173,2023-06-26 09:27:36,Home,359,2,3585,PayPal,53,,Cheyenne Fletcher,53,Male,0
27044,2023-02-12 00:21:42,Books,481,4,3910,PayPal,52,1.0,Mrs. Cynthia Adams,52,Male,1
40545,2023-03-10 00:33:38,Books,41,1,1856,Cash,46,1.0,William Frey,46,Female,1
49857,2023-03-28 05:14:02,Books,176,4,1734,Credit Card,24,,Jeremy Vaughan,24,Male,0
41499,2023-06-18 04:40:08,Electronics,264,2,320,Credit Card,38,1.0,Robert Aguilar,38,Female,0
21564,2023-07-30 20:56:50,Clothing,110,1,329,PayPal,25,0.0,Elizabeth Lambert,25,Male,0
5381,2023-09-12 19:46:53,Home,62,5,3929,Credit Card,44,,Dan Boone,44,Female,0
5381,2023-09-08 13:50:43,Home,196,3,788,Credit Card,44,1.0,Dan Boone,44,Female,0
4336,2023-01-24 15:32:32,Electronics,365,3,2529,PayPal,19,1.0,Heidi Zimmerman,19,Female,0
4336,2023-01-06 23:24:55,Clothing,49,2,4183,PayPal,19,,Heidi Zimmerman,19,Female,0
7443,2023-02-14 07:59:30,Home,33,3,2412,Credit Card,50,1.0,Joseph Ortiz,50,Male,0
7443,2023-08-26 03:17:02,Electronics,47,4,5142,Credit Card,50,0.0,Joseph Ortiz,50,Male,0
49783,2023-08-24 17:48:33,Home,193,2,1969,Credit Card,22,0.0,Stephen Flynn,22,Male,0
30828,2023-05-08 23:53:16,Electronics,471,5,4380,Cash,31,0.0,Keith Spencer,31,Male,0
13068,2023-02-20 00:36:37,Home,306,1,3712,Cash,64,0.0,Heidi Lindsey,64,Male,0
13068,2023-03-31 05:05:15,Home,297,2,2994,Cash,64,0.0,Heidi Lindsey,64,Male,0
10754,2023-08-24 23:02:16,Home,33,3,5288,Credit Card,66,0.0,Jason Ramirez,66,Male,0
35598,2023-03-07 12:52:39,Clothing,173,2,1389,Cash,19,1.0,Brenda Melton,19,Male,0
35598,2023-06-08 06:53:11,Home,153,1,344,PayPal,19,0.0,Brenda Melton,19,Male,0
11475,2023-07-15 15:44:58,Home,97,4,1899,PayPal,69,0.0,Jeffrey Thompson,69,Female,0
11475,2023-08-04 20:48:40,Clothing,116,5,1349,Credit Card,69,1.0,Jeffrey Thompson,69,Female,0
43954,2023-04-29 01:07:50,Home,151,2,1451,PayPal,49,0.0,Matthew Turner,49,Male,1
26341,2023-03-30 18:44:25,Electronics,100,1,1556,Credit Card,61,1.0,Angela Keith,61,Male,0
48675,2023-05-29 11:43:49,Home,438,4,2680,PayPal,69,0.0,Patricia Johnson,69,Female,0
48675,2023-04-18 07:44:09,Books,477,1,4398,PayPal,69,0.0,Patricia Johnson,69,Female,0
48675,2023-03-11 11:26:40,Books,460,5,970,Cash,69,1.0,Patricia Johnson,69,Female,0
36371,2023-03-31 20:20:35,Clothing,25,3,2329,Credit Card,30,1.0,James Hall,30,Male,0
48013,2023-01-18 10:01:37,Books,83,3,2159,Cash,37,0.0,Heather Khan,37,Female,0
28528,2023-06-25 03:31:09,Clothing,228,1,3044,Cash,56,0.0,Tony Mason,56,Female,0
33155,2023-07-31 10:19:18,Home,311,5,1363,Credit Card,37,,Erik Gilmore,37,Male,0
44246,2023-07-01 22:07:33,Clothing,67,5,3958,Credit Card,62,0.0,Jennifer Hicks,62,Female,1
17624,2023-02-18 10:23:03,Electronics,43,4,3336,PayPal,33,1.0,Tammy Taylor,33,Female,0
5759,2023-03-18 05:36:23,Books,368,3,3425,Credit Card,52,1.0,Angela Smith,52,Male,0
5759,2023-01-11 13:08:17,Electronics,339,2,3353,Credit Card,52,0.0,Angela Smith,52,Male,0
5759,2023-06-26 16:48:55,Books,68,1,4668,Cash,52,0.0,Angela Smith,52,Male,0
32575,2023-05-11 17:16:55,Clothing,58,5,2535,Cash,59,0.0,Julie Collins,59,Male,0
36986,2023-01-21 11:12:22,Home,196,1,796,Cash,34,,Kaitlin Mcclure,34,Male,0
29093,2023-03-03 18:49:52,Home,387,5,800,PayPal,57,0.0,Cody Cortez,57,Female,0
29093,2023-01-06 09:36:29,Books,192,4,5110,Cash,57,1.0,Cody Cortez,57,Female,0
15802,2023-07-13 02:45:29,Home,249,1,3607,PayPal,57,0.0,Molly King MD,57,Female,0
20211,2023-02-01 17:51:39,Books,367,3,4087,PayPal,37,,Kayla Bowman,37,Male,1
3004,2023-05-19 11:19:03,Home,334,1,2338,PayPal,68,1.0,Sherry Henson,68,Male,0
3004,2023-01-17 04:48:16,Clothing,443,2,1577,Credit Card,68,,Sherry Henson,68,Male,0
8516,2023-05-21 11:13:40,Books,265,4,3193,Cash,68,1.0,Michael Andrews,68,Male,0
42591,2023-01-11 03:31:52,Home,111,4,1854,Cash,67,0.0,David Fowler,67,Female,0
12930,2023-07-15 21:17:17,Books,362,2,1555,Cash,46,1.0,Alexa Hartman,46,Female,0
12930,2023-08-28 21:06:53,Clothing,252,3,1333,PayPal,46,,Alexa Hartman,46,Female,0
12930,2023-07-21 05:28:09,Books,11,3,2713,PayPal,46,0.0,Alexa Hartman,46,Female,0
1404,2023-03-26 20:46:25,Clothing,355,3,4521,PayPal,43,,Cory Lewis,43,Male,0
38550,2023-08-10 03:52:10,Clothing,23,3,5105,PayPal,21,1.0,Monique Key,21,Female,0
49147,2023-04-14 03:59:11,Books,375,4,2630,Cash,42,0.0,Brian Jimenez,42,Male,0
20690,2023-09-09 14:14:31,Books,88,1,272,Cash,47,1.0,Elizabeth Lopez,47,Male,1
20935,2023-08-18 00:17:17,Books,396,1,3155,Cash,46,0.0,David Ramirez,46,Female,0
20935,2023-01-14 20:40:43,Home,39,5,843,Cash,46,1.0,David Ramirez,46,Female,0
20367,2023-03-17 21:21:19,Electronics,89,3,4183,Cash,30,1.0,Jennifer Scott,30,Female,1
29692,2023-01-08 21:28:58,Home,181,5,1502,PayPal,30,0.0,Annette Robbins,30,Female,0
29692,2023-02-27 04:55:55,Books,375,5,170,Cash,30,0.0,Annette Robbins,30,Female,0
28353,2023-04-06 21:47:49,Books,394,3,4290,Credit Card,30,0.0,Kathryn Hawkins,30,Female,0
16023,2023-03-23 08:04:08,Books,39,1,4485,Cash,47,0.0,Kevin Sullivan,47,Male,0
16023,2023-07-22 15:27:03,Books,448,2,4248,Cash,47,0.0,Kevin Sullivan,47,Male,0
45686,2023-02-03 00:02:35,Electronics,381,2,4689,Cash,62,,John Johnson,62,Male,0
27810,2023-01-04 06:26:54,Electronics,394,5,3471,Cash,51,,Steve Johnson,51,Female,0
20371,2023-07-29 13:29:12,Books,410,4,411,Credit Card,29,1.0,Suzanne Garrett,29,Male,0
20371,2023-02-11 20:47:38,Electronics,192,2,3657,Credit Card,29,0.0,Suzanne Garrett,29,Male,0
34188,2023-09-01 09:02:35,Electronics,155,4,4951,Credit Card,62,,Amanda Miller,62,Female,0
12440,2023-08-13 06:00:55,Home,75,2,773,Credit Card,58,0.0,Alice Ryan,58,Male,0
12440,2023-01-19 03:51:48,Home,41,5,657,PayPal,58,1.0,Alice Ryan,58,Male,0
44097,2023-07-09 10:52:14,Books,413,1,3899,Credit Card,48,1.0,Melissa Walker,48,Female,0
5165,2023-08-27 02:09:47,Electronics,402,5,2478,PayPal,26,0.0,Lawrence Malone,26,Female,1
31844,2023-06-09 05:53:30,Books,457,3,512,Credit Card,61,1.0,Kristina Watson,61,Male,0
20544,2023-06-03 03:40:40,Home,439,2,5145,Cash,61,0.0,Katrina Jones,61,Female,0
20544,2023-04-10 16:21:48,Books,40,5,941,Credit Card,61,,Katrina Jones,61,Female,0
18054,2023-06-23 08:15:00,Electronics,157,1,2691,Cash,35,0.0,Chelsey Ryan,35,Female,0
18054,2023-05-10 09:15:29,Electronics,308,3,4237,Credit Card,35,1.0,Chelsey Ryan,35,Female,0
7787,2023-09-11 12:50:12,Electronics,41,3,1585,Cash,52,0.0,Angela Espinoza,52,Male,0
45347,2023-01-18 04:34:00,Books,44,5,3304,Cash,53,0.0,Gary Harrison,53,Female,0
5199,2023-04-26 22:52:38,Home,101,5,2380,Credit Card,68,0.0,Cassie Fletcher,68,Male,0
5199,2023-06-09 09:19:00,Clothing,392,4,1991,PayPal,68,,Cassie Fletcher,68,Male,0
728,2023-04-07 01:29:14,Clothing,221,4,3158,PayPal,44,1.0,Stephen Williams,44,Male,1
17424,2023-07-08 07:55:27,Electronics,237,4,5271,PayPal,65,1.0,Douglas Malone,65,Female,1
21521,2023-05-12 10:28:16,Clothing,70,1,4772,PayPal,26,0.0,Alicia Rodriguez,26,Male,1
17250,2023-03-01 10:31:50,Books,493,1,3054,Credit Card,50,0.0,Jamie Miller,50,Female,0
14245,2023-09-03 23:00:46,Clothing,204,4,2778,Cash,47,0.0,Scott Mcdowell,47,Female,0
23382,2023-06-21 12:30:44,Books,201,1,3941,PayPal,45,0.0,Kristen Palmer,45,Female,0
23382,2023-05-20 13:35:53,Books,470,1,2668,Cash,45,1.0,Kristen Palmer,45,Female,0
10987,2023-05-24 23:04:59,Electronics,395,2,4243,Credit Card,35,1.0,Kristina Diaz,35,Female,0
22047,2023-07-09 13:32:55,Clothing,10,1,701,Credit Card,57,1.0,Lacey Bowers,57,Male,0
43623,2023-05-26 13:59:12,Books,45,5,4599,Cash,56,1.0,Michelle Ross,56,Male,0
42307,2023-08-21 07:02:56,Books,270,1,661,PayPal,18,0.0,Sarah Jacobs,18,Female,0
37314,2023-05-08 02:59:40,Clothing,280,3,3864,PayPal,59,1.0,Victoria Parker,59,Female,0
37314,2023-04-10 10:09:14,Electronics,230,3,4920,PayPal,59,0.0,Victoria Parker,59,Female,0
20131,2023-04-11 13:07:09,Books,480,1,1528,Credit Card,36,0.0,Samantha Nguyen,36,Male,0
24542,2023-05-19 16:32:55,Electronics,140,4,1823,Cash,35,1.0,Wesley Griffin,35,Female,0
24542,2023-01-09 03:07:55,Books,448,3,755,Credit Card,35,0.0,Wesley Griffin,35,Female,0
9575,2023-05-19 08:34:39,Home,330,4,5078,PayPal,35,1.0,Adam Aguilar,35,Female,0
24260,2023-06-06 09:50:28,Books,354,3,4797,Cash,24,1.0,Eric Hart,24,Male,0
24260,2023-04-19 22:40:56,Electronics,365,4,3612,Credit Card,24,,Eric Hart,24,Male,0
46250,2023-02-13 17:48:05,Electronics,89,2,1258,PayPal,52,0.0,Cory Walton,52,Female,0
27064,2023-07-23 09:12:14,Electronics,497,2,2669,Credit Card,24,0.0,Monica Cooke,24,Male,1
27064,2023-01-22 17:52:34,Books,328,5,1508,Cash,24,,Monica Cooke,24,Male,1
27064,2023-06-07 16:54:07,Books,298,3,3066,Cash,24,0.0,Monica Cooke,24,Male,1
27064,2023-06-03 10:38:42,Electronics,431,5,868,PayPal,24,,Monica Cooke,24,Male,1
16691,2023-04-06 16:32:53,Home,383,1,3807,Credit Card,51,1.0,Thomas Ramirez,51,Male,0
43589,2023-04-18 13:12:04,Clothing,445,4,1105,PayPal,69,0.0,Cory Garcia,69,Female,1
43589,2023-06-06 01:59:15,Home,251,5,3945,Cash,69,1.0,Cory Garcia,69,Female,1
43589,2023-09-02 07:56:23,Electronics,392,1,3837,PayPal,69,0.0,Cory Garcia,69,Female,1
36417,2023-03-10 18:20:31,Clothing,375,3,989,PayPal,35,0.0,Meagan Thompson,35,Female,0
13122,2023-08-19 09:12:23,Clothing,177,2,1445,Credit Card,61,,Jasmine Woods,61,Male,0
13122,2023-07-26 15:52:00,Clothing,334,3,326,PayPal,61,0.0,Jasmine Woods,61,Male,0
13122,2023-01-31 15:56:42,Electronics,120,4,3149,Credit Card,61,0.0,Jasmine Woods,61,Male,0
39172,2023-01-23 01:33:27,Electronics,386,2,4865,Credit Card,56,1.0,Pamela Kelley,56,Male,0
3204,2023-08-20 20:14:47,Books,220,5,1577,Credit Card,65,0.0,Michaela Todd,65,Female,0
3204,2023-01-02 22:12:20,Electronics,293,1,3005,Credit Card,65,0.0,Michaela Todd,65,Female,0
3204,2023-07-03 05:45:02,Electronics,38,2,4087,Credit Card,65,1.0,Michaela Todd,65,Female,0
10614,2023-08-29 19:56:14,Clothing,146,2,1616,Credit Card,25,1.0,James Morrow,25,Female,0
10614,2023-09-03 07:41:28,Home,376,1,3244,Cash,25,0.0,James Morrow,25,Female,0
15018,2023-08-22 10:29:18,Home,419,1,3799,PayPal,64,,Christopher Ortiz,64,Male,0
27006,2023-07-13 03:20:26,Clothing,262,4,2065,Credit Card,69,1.0,Caitlin Douglas,69,Female,0
27006,2023-04-04 12:32:32,Books,129,4,1671,PayPal,69,0.0,Caitlin Douglas,69,Female,0
38652,2023-03-07 13:00:15,Home,158,2,4382,Credit Card,46,0.0,Michael Monroe,46,Male,0
38652,2023-04-17 10:08:35,Home,345,5,3808,PayPal,46,1.0,Michael Monroe,46,Male,0
8817,2023-08-01 11:08:32,Home,105,5,5099,Cash,58,0.0,Corey Morgan,58,Female,0
21230,2023-07-23 03:20:20,Books,118,5,4098,Cash,53,,Kristi Williams,53,Male,0
42602,2023-03-01 04:23:44,Books,396,3,4270,PayPal,27,1.0,Jeremy Huber,27,Female,0
42602,2023-05-31 15:58:05,Books,434,4,4892,Credit Card,27,0.0,Jeremy Huber,27,Female,0
42543,2023-04-10 04:02:39,Clothing,421,5,432,Credit Card,67,1.0,Sue Yoder,67,Female,1
8409,2023-05-31 18:26:26,Clothing,173,3,5063,PayPal,41,1.0,Thomas Perry,41,Male,0
14188,2023-01-30 11:38:56,Clothing,470,1,2898,Credit Card,33,1.0,David Ewing,33,Female,0
42533,2023-01-27 02:40:19,Books,451,1,3361,PayPal,36,,Andrew Burns,36,Male,0
25495,2023-02-08 08:14:22,Clothing,343,3,1791,Credit Card,21,1.0,Kevin Erickson,21,Female,0
185,2023-03-28 21:02:17,Books,287,1,2665,Credit Card,19,1.0,Joseph Willis,19,Female,0
29989,2023-03-28 13:28:02,Home,99,3,2167,Credit Card,47,1.0,Nathan Hansen,47,Male,0
29989,2023-05-03 18:40:20,Books,468,1,3867,PayPal,47,1.0,Nathan Hansen,47,Male,0
7321,2023-04-17 06:51:02,Electronics,211,2,3642,PayPal,47,0.0,Calvin Cox,47,Female,0
7321,2023-09-06 19:37:03,Books,157,4,4783,Cash,47,,Calvin Cox,47,Female,0
7321,2023-08-07 09:31:46,Clothing,343,5,616,PayPal,47,,Calvin Cox,47,Female,0
7321,2023-04-28 22:38:43,Clothing,59,4,4375,Cash,47,0.0,Calvin Cox,47,Female,0
25135,2023-03-11 21:19:12,Electronics,355,2,786,Credit Card,55,,Jeanette Cohen,55,Male,0
25135,2023-04-16 22:03:12,Home,489,5,2911,PayPal,55,1.0,Jeanette Cohen,55,Male,0
21354,2023-07-15 00:03:55,Books,359,3,2067,Credit Card,32,0.0,Derek Adams,32,Male,0
21354,2023-08-27 11:30:55,Electronics,135,4,3964,Credit Card,32,0.0,Derek Adams,32,Male,0
10716,2023-08-25 07:25:14,Electronics,374,4,5105,Credit Card,39,0.0,Jaime Freeman,39,Male,0
31352,2023-07-21 15:36:11,Clothing,453,2,3421,Credit Card,31,1.0,Kristin Johnson,31,Female,0
25053,2023-03-16 16:16:00,Books,499,5,1870,Credit Card,36,1.0,Melissa Rodriguez,36,Female,0
11326,2023-08-09 19:07:55,Home,173,4,2954,Cash,27,1.0,Brittany Cameron,27,Male,0
11326,2023-02-22 05:05:42,Clothing,62,4,3338,Credit Card,27,,Brittany Cameron,27,Male,0
22448,2023-08-12 00:52:36,Electronics,259,4,1519,Credit Card,57,0.0,Christopher Alvarez,57,Male,0
2558,2023-04-27 23:15:25,Clothing,359,2,2817,PayPal,22,,Christopher Page,22,Female,0
46565,2023-07-16 09:36:41,Books,339,3,3768,Credit Card,35,,Travis Kerr,35,Female,0
44931,2023-07-06 22:04:18,Clothing,126,5,4817,Credit Card,35,1.0,Kathryn Brown,35,Female,0
13610,2023-06-14 04:14:08,Clothing,21,5,886,Credit Card,44,1.0,Krista Mosley,44,Female,0
13610,2023-08-10 03:40:21,Books,72,3,1221,Cash,44,,Krista Mosley,44,Female,0
13505,2023-06-30 05:53:07,Clothing,192,3,4382,Credit Card,65,0.0,Danielle Wong,65,Female,0
6326,2023-04-17 11:32:55,Home,99,1,3448,Cash,49,0.0,Sophia Weaver,49,Female,0
44317,2023-01-05 19:48:31,Home,469,3,1591,PayPal,34,0.0,Michael Lee,34,Male,0
42277,2023-05-20 21:55:07,Electronics,258,2,1588,PayPal,26,0.0,Jesus Rodriguez,26,Male,1
42277,2023-08-23 00:22:19,Clothing,375,1,5125,Credit Card,26,1.0,Jesus Rodriguez,26,Male,1
32499,2023-05-12 14:46:02,Electronics,31,2,2731,Credit Card,64,,Makayla Clark,64,Female,0
41286,2023-08-30 08:20:28,Home,138,5,2556,Credit Card,33,0.0,Teresa Henson,33,Female,1
38131,2023-01-12 20:21:25,Books,261,1,3618,PayPal,28,1.0,Lisa Rivera,28,Male,0
38131,2023-04-24 19:47:11,Home,383,1,4541,PayPal,28,1.0,Lisa Rivera,28,Male,0
22432,2023-04-05 11:59:46,Clothing,331,4,1371,Credit Card,61,1.0,Tina Miller,61,Male,1
5678,2023-01-02 04:00:28,Home,308,2,2785,PayPal,53,1.0,Stephen Richmond,53,Male,0
32363,2023-06-29 15:58:51,Electronics,433,5,2507,PayPal,28,1.0,Kendra Alexander,28,Female,0
32363,2023-06-07 21:45:23,Home,461,3,4076,Cash,28,1.0,Kendra Alexander,28,Female,0
32363,2023-06-15 06:56:35,Electronics,443,4,2782,PayPal,28,1.0,Kendra Alexander,28,Female,0
28838,2023-06-06 05:37:15,Clothing,183,4,937,Credit Card,43,,Sarah Lewis,43,Female,0
20801,2023-06-17 16:55:37,Home,26,3,1319,Credit Card,25,0.0,Mrs. Abigail Vang,25,Male,1
38150,2023-05-09 10:47:06,Home,204,2,5190,PayPal,61,0.0,Pamela Miller,61,Male,0
27248,2023-06-19 01:39:09,Clothing,198,2,2721,PayPal,48,1.0,Linda Rice,48,Female,1
19733,2023-04-30 00:27:06,Books,315,3,4281,Credit Card,49,0.0,Catherine Perez,49,Female,1
19733,2023-01-19 00:35:54,Clothing,473,3,1267,Credit Card,49,1.0,Catherine Perez,49,Female,1
19733,2023-03-23 11:31:03,Books,331,3,2159,Cash,49,1.0,Catherine Perez,49,Female,1
2858,2023-02-14 20:01:53,Clothing,431,2,4165,PayPal,56,,Jennifer Nunez,56,Male,1
40799,2023-04-12 16:26:37,Home,10,1,4147,Credit Card,38,1.0,Christopher Owens,38,Male,1
27539,2023-06-15 07:58:02,Books,499,2,2768,PayPal,21,0.0,Morgan Adams,21,Female,0
29644,2023-04-08 22:14:44,Electronics,124,3,544,Cash,24,,Lisa Thompson,24,Male,1
45929,2023-08-24 23:14:20,Electronics,112,2,1150,Cash,24,0.0,Rebecca Wallace,24,Female,0
9270,2023-04-01 16:59:12,Books,307,5,1260,Credit Card,53,0.0,Michael Pennington,53,Male,0
8589,2023-03-09 09:16:45,Home,166,3,1788,Credit Card,37,,Felicia Marshall,37,Female,1
8589,2023-05-23 22:55:56,Electronics,500,1,1667,Cash,37,0.0,Felicia Marshall,37,Female,1
8589,2023-08-27 09:54:20,Electronics,49,3,4776,Credit Card,37,0.0,Felicia Marshall,37,Female,1
8589,2023-05-28 14:40:32,Clothing,212,4,4763,Cash,37,1.0,Felicia Marshall,37,Female,1
41352,2023-04-17 22:57:13,Clothing,326,3,3359,Cash,42,1.0,Heather Carter,42,Male,1
25504,2023-04-21 22:13:47,Clothing,70,2,2552,Cash,21,0.0,Johnny Hurst,21,Male,0
33566,2023-09-11 18:31:01,Home,424,4,3362,Credit Card,19,,John Peterson,19,Female,0
21511,2023-05-19 10:16:24,Clothing,351,3,1844,PayPal,53,1.0,Shawn Moreno,53,Male,0
21511,2023-06-26 18:43:02,Home,342,2,1077,PayPal,53,1.0,Shawn Moreno,53,Male,0
35419,2023-08-30 10:16:11,Clothing,412,2,963,Cash,37,,Anna Morris,37,Male,0
35419,2023-06-05 03:09:25,Books,440,1,2362,Cash,37,0.0,Anna Morris,37,Male,0
25992,2023-08-19 03:50:38,Clothing,358,4,4106,Cash,21,,Mr. Larry Robles,21,Male,0
8475,2023-02-19 15:44:57,Books,351,3,1520,PayPal,31,0.0,Andre Vega,31,Female,0
4484,2023-01-13 04:00:15,Books,420,2,1573,Cash,66,1.0,Charles Smith,66,Female,0
4484,2023-03-24 08:53:27,Books,51,1,3665,Cash,66,,Charles Smith,66,Female,0
4941,2023-04-22 05:51:18,Books,260,3,4207,Credit Card,25,0.0,Angela Mcdonald,25,Female,0
4941,2023-05-07 16:45:13,Electronics,89,1,4274,Cash,25,0.0,Angela Mcdonald,25,Female,0
26892,2023-03-10 02:44:28,Books,358,1,2642,PayPal,23,,Jennifer Hill,23,Female,0
26892,2023-05-17 12:59:11,Home,168,5,374,PayPal,23,1.0,Jennifer Hill,23,Female,0
26892,2023-04-07 03:05:42,Home,164,3,2494,Credit Card,23,0.0,Jennifer Hill,23,Female,0
3229,2023-07-05 05:01:43,Clothing,197,2,782,Cash,20,1.0,Sarah Hutchinson,20,Male,1
3229,2023-05-01 02:48:36,Books,451,2,336,Cash,20,1.0,Sarah Hutchinson,20,Male,1
738,2023-01-25 21:14:45,Home,438,1,219,PayPal,30,0.0,Katrina Bush,30,Male,0
39922,2023-07-08 01:03:03,Electronics,245,4,2872,Credit Card,54,0.0,Alexander Gomez,54,Male,0
39922,2023-05-08 18:23:14,Electronics,406,5,2451,PayPal,54,1.0,Alexander Gomez,54,Male,0
49681,2023-07-08 00:00:46,Electronics,17,2,1334,Cash,40,0.0,Jennifer Murphy,40,Female,0
49681,2023-08-01 00:14:33,Electronics,401,2,2112,Credit Card,40,1.0,Jennifer Murphy,40,Female,0
9331,2023-06-20 22:10:06,Books,262,4,2305,Credit Card,22,0.0,Luke Wilkerson,22,Female,0
41461,2023-07-05 21:41:05,Electronics,432,2,1114,Cash,36,0.0,Richard Rivera,36,Female,0
41461,2023-07-06 20:35:08,Electronics,460,4,1196,PayPal,36,0.0,Richard Rivera,36,Female,0
41461,2023-01-13 07:28:17,Electronics,302,5,2064,Credit Card,36,1.0,Richard Rivera,36,Female,0
41024,2023-06-20 13:26:58,Books,112,5,2644,Cash,53,1.0,Glenn Brennan,53,Male,0
43427,2023-01-20 23:20:44,Clothing,214,4,1331,Credit Card,66,1.0,Kelly Williams,66,Male,0
8029,2023-07-21 06:02:44,Books,236,5,1870,PayPal,41,1.0,Kari Smith,41,Female,0
17887,2023-06-09 01:17:00,Home,496,1,1024,Credit Card,21,1.0,Ryan Santos,21,Male,1
17887,2023-07-16 05:12:18,Home,169,3,1724,PayPal,21,0.0,Ryan Santos,21,Male,1
26017,2023-02-21 14:29:19,Home,430,1,2736,Credit Card,24,0.0,Wesley Cummings,24,Female,0
8599,2023-04-07 23:26:54,Books,307,1,3309,Cash,42,0.0,Daniel Snow,42,Male,0
8599,2023-02-10 13:17:29,Clothing,38,4,4070,Cash,42,0.0,Daniel Snow,42,Male,0
8599,2023-07-10 13:56:21,Books,422,3,1822,Credit Card,42,1.0,Daniel Snow,42,Male,0
42905,2023-06-20 02:43:48,Electronics,151,4,1220,PayPal,37,0.0,Kristina Cruz,37,Female,0
4118,2023-06-05 20:55:34,Electronics,149,5,1433,PayPal,34,1.0,Ryan Manning,34,Female,0
4876,2023-04-30 20:03:19,Electronics,449,1,482,Cash,43,,Robert Johnson,43,Male,1
20743,2023-01-14 20:33:42,Electronics,213,2,397,Credit Card,20,0.0,David Gay,20,Female,1
10692,2023-02-11 07:54:25,Home,256,5,2305,PayPal,31,0.0,Brian Garcia,31,Female,0
10692,2023-07-11 20:19:43,Home,398,1,2385,Cash,31,1.0,Brian Garcia,31,Female,0
40807,2023-04-25 07:55:56,Clothing,390,3,2961,PayPal,57,0.0,Michael Horton,57,Male,1
40807,2023-07-29 02:05:14,Electronics,130,2,3368,PayPal,57,0.0,Michael Horton,57,Male,1
31894,2023-08-30 23:23:15,Home,433,3,4476,PayPal,42,0.0,Carla Chavez,42,Female,1
31894,2023-06-30 09:28:44,Clothing,179,1,1313,PayPal,42,,Carla Chavez,42,Female,1
33821,2023-03-30 02:09:19,Electronics,344,5,3014,Credit Card,48,0.0,David Turner,48,Female,0
34890,2023-01-18 09:28:38,Books,229,2,3771,Cash,62,,Angel Powell,62,Female,0
14541,2023-05-30 11:27:20,Home,334,4,4930,Cash,32,1.0,Louis Jones,32,Male,0
14541,2023-06-26 12:56:42,Home,434,4,3098,PayPal,32,1.0,Louis Jones,32,Male,0
19949,2023-05-17 06:24:07,Electronics,495,1,4939,PayPal,32,1.0,Lauren Wilson,32,Male,0
24892,2023-05-23 12:26:09,Electronics,192,5,1773,Credit Card,42,,Rhonda Boyd,42,Female,0
14703,2023-07-09 22:06:40,Clothing,110,3,4759,Credit Card,37,0.0,James Marquez,37,Male,0
15127,2023-03-21 11:57:19,Books,293,1,4981,Credit Card,67,,Patrick Fleming,67,Female,1
2564,2023-02-20 17:05:03,Books,389,5,3250,Credit Card,70,0.0,Lindsay Rodriguez,70,Female,1
5997,2023-04-23 20:46:39,Books,485,3,2068,Cash,43,0.0,Janice Moore,43,Male,0
5997,2023-04-18 00:29:52,Clothing,195,1,358,Credit Card,43,1.0,Janice Moore,43,Male,0
